date,time,elapsed_s,lux,irradiance_wm2,blue_channel,temp_c
2026-07-09,15:37:28,83,123.33,1.0632,132,39.00
2026-07-09,15:37:38,93,123.33,1.0632,126,39.00
2026-07-09,15:37:48,103,123.33,1.0632,123,40.00
2026-07-09,15:37:58,113,123.33,1.0632,125,40.00
2026-07-09,15:38:08,123,123.33,1.0632,125,40.00
2026-07-09,15:38:18,133,123.33,1.0632,129,41.00
2026-07-09,15:38:28,143,123.33,1.0632,128,42.00
2026-07-09,15:38:38,153,123.33,1.0632,125,42.00
2026-07-09,15:38:48,163,123.33,1.0632,128,43.00
2026-07-09,15:38:58,173,123.33,1.0632,127,43.00
2026-07-09,15:39:08,183,123.33,1.0632,127,43.00
2026-07-09,15:39:18,193,123.33,1.0632,124,44.00
2026-07-09,15:39:28,203,123.33,1.0632,125,44.00
2026-07-09,15:39:38,213,123.33,1.0632,126,45.00
2026-07-09,15:39:48,223,0.00,0.0000,130,45.00
2026-07-09,15:39:58,233,123.33,1.0632,129,45.00
2026-07-09,15:40:08,243,123.33,1.0632,127,46.00
2026-07-09,15:40:18,253,123.33,1.0632,127,46.00
2026-07-09,15:40:28,263,123.33,1.0632,121,46.00
2026-07-09,15:40:38,273,123.33,1.0632,122,46.00
2026-07-09,15:40:48,283,123.33,1.0632,121,47.00
2026-07-09,15:40:58,293,123.33,1.0632,124,46.00
2026-07-09,15:41:08,303,123.33,1.0632,123,47.00
2026-07-09,15:41:18,313,123.33,1.0632,124,47.00
2026-07-09,15:41:28,323,123.33,1.0632,124,47.00
2026-07-09,15:41:38,333,123.33,1.0632,123,47.00
2026-07-09,15:41:48,343,123.33,1.0632,126,47.00
2026-07-09,15:41:58,353,123.33,1.0632,125,47.00
2026-07-09,15:42:08,363,123.33,1.0632,128,47.00
2026-07-09,15:42:18,373,123.33,1.0632,124,47.00
2026-07-09,15:42:28,383,123.33,1.0632,121,48.00
2026-07-09,15:42:38,393,123.33,1.0632,126,48.00
2026-07-09,15:42:48,403,123.33,1.0632,123,48.00
2026-07-09,15:48:57,8,60.00,0.5172,137,35.00
2026-07-09,15:49:07,18,60.00,0.5172,128,37.00
2026-07-09,15:49:32,43,60.00,0.5172,133,40.00
2026-07-09,15:49:42,53,60.00,0.5172,131,40.00
2026-07-09,15:49:53,64,60.00,0.5172,127,41.00
2026-07-09,15:50:03,74,60.00,0.5172,130,41.00
2026-07-09,15:50:13,84,60.00,0.5172,134,41.00
2026-07-09,15:50:23,94,60.00,0.5172,127,42.00
2026-07-09,15:50:33,104,0.00,0.0000,132,42.00
2026-07-09,15:50:43,114,0.00,0.0000,152,43.00
2026-07-09,15:51:22,8,3573.33,30.8046,253,43.00
2026-07-09,15:51:36,21,3556.67,30.6609,128,43.00
2026-07-09,15:51:46,31,3543.33,30.5460,129,44.00
2026-07-09,15:51:56,41,3530.00,30.4310,130,44.00
2026-07-09,15:52:06,51,3520.00,30.3448,129,45.00
2026-07-09,15:52:16,61,3520.00,30.3448,126,45.00
2026-07-09,15:52:26,71,3520.00,30.3448,129,45.00
2026-07-09,15:52:36,81,3520.00,30.3448,127,46.00
2026-07-09,15:52:46,91,3520.00,30.3448,129,46.00
2026-07-09,15:52:56,101,3520.00,30.3448,129,46.00
2026-07-09,23:07:54,8,10.00,0.0862,118,36.00
2026-07-09,23:08:04,18,10.00,0.0862,127,37.00
2026-07-09,23:08:14,28,10.00,0.0862,133,38.00
2026-07-09,23:08:24,38,10.00,0.0862,132,39.00
2026-07-09,23:18:46,9,0.00,0.0000,114,44.00
